Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: EGFP area µm^2	Fibers: DsRed area µm^2	ID	Side	Parent ID	Area µm^2	Perimeter µm
animalid1-SC_s72.ome.tiff	888fb87a-a39b-421b-974d-100bd05e1feb	Annotation	WM	Left: WM	root	Geometry	1778.9	1194.2	17225.4609	785.7	130	0	250	581519.2	7854.7
animalid1-SC_s72.ome.tiff	ab9a9e78-ccc5-421d-95ca-a0aa773558a8	Annotation	vf	Left: vf	WM	Polygon	1459.2	1634.6	6635.1152	144.3825	70	0	130	208071.7	2614.9
animalid1-SC_s72.ome.tiff	b015796f-293f-481a-9a30-63ccc832c5b4	Annotation	df	Left: df	WM	Polygon	1560.9	499.23	2210.2876	174.3525	74	0	130	73369.2	1628.2
animalid1-SC_s72.ome.tiff	44542057-ee7d-4798-a7d9-8ebf93ea48bb	Annotation	psdc	Left: psdc	df	Polygon	1566.7	425.07	418.5675	23.2875	64	0	74	13535.6	986.16
animalid1-SC_s72.ome.tiff	e86b1483-def4-4111-a1e6-37de6c5376dc	Annotation	dcs	Left: dcs	df	Polygon	1447.8	746.28	93.96	10.3275	62	0	74	16824.2	603.09
animalid1-SC_s72.ome.tiff	16494c01-5f9b-47e6-8cae-90c9a9f2252c	Annotation	gr	Left: gr	df	Geometry	1603.1	425.74	1697.9625	141.1425	63	0	74	42862.4	1830.3
animalid1-SC_s72.ome.tiff	b0f98361-3aca-40a4-b4d3-faf8b2dc708b	Annotation	lfc	Left: lfc	WM	Geometry	2053.6	1058.1	8385.9297	468.3825	75	0	130	300023.6	4170.9
animalid1-SC_s72.ome.tiff	a4c8ee12-4598-49a5-889c-c206940de721	Annotation	lf	Left: lf	lfc	Geometry	2057.8	1243.8	6738.7949	283.095	65	0	75	204497.7	2428.9
animalid1-SC_s72.ome.tiff	8ba0a770-660a-43e7-bb37-ec9c076f841a	Annotation	dl	Left: dl	lfc	Geometry	1951.4	358.63	228.015	125.55	66	0	75	25560.4	1540.5
animalid1-SC_s72.ome.tiff	f9796489-e85a-4ec4-888a-43b7bdfae4cc	Annotation	LSp	Left: LSp	lfc	Polygon	2043.5	733.26	714.6225	37.0575	68	0	75	47435.4	1018.7
animalid1-SC_s72.ome.tiff	42f67d81-5103-448f-8241-d2aa599b17a4	Annotation	rs	Left: rs	lfc	Polygon	2153	849.88	704.4975	22.68	69	0	75	22530.1	600.27
animalid1-SC_s72.ome.tiff	90ca092b-76ec-4e4d-bd6e-b65b63587593	Annotation	GM	Left: GM	root	Polygon	1713.7	1029.6	23044.5	1144.7325	71	0	250	725288.6	4012.1
animalid1-SC_s72.ome.tiff	240cd808-0074-48f7-a554-e8a3ea934598	Annotation	DH	Left: DH	GM	Polygon	1783.6	656.76	4010.5125	360.6525	90	0	71	309496	2608.2
animalid1-SC_s72.ome.tiff	b3f62e83-3861-412e-a87d-0efcb2ef826c	Annotation	1Sp	Left: 1Sp	DH	Geometry	1993.8	417.12	284.1075	23.2875	1	0	90	14278.8	1496.4
animalid1-SC_s72.ome.tiff	5f9fb718-f31c-45f2-a507-770935b657d0	Annotation	2Ssp	Left: 2Ssp	DH	Polygon	1989.9	444.8	354.78	2.43	2	0	90	19155.9	1485.6
animalid1-SC_s72.ome.tiff	51de3e4e-9bf2-4393-83a0-252ea82d1b58	Annotation	2Spl	Left: 2Spl	DH	Polygon	1946.2	458.5	200.475	4.455	3	0	90	20934	1466.1
animalid1-SC_s72.ome.tiff	45389a67-f707-417a-a37f-f3832dedfa57	Annotation	3Sp	Left: 3Sp	DH	Polygon	1893.4	497.87	191.97	101.0475	4	0	90	46198.9	1464.5
animalid1-SC_s72.ome.tiff	019ccc82-37fb-424f-b469-2ed80679a50b	Annotation	4Sp	Left: 4Sp	DH	Polygon	1732	619.89	595.1475	139.5225	5	0	90	74199.2	1822.6
animalid1-SC_s72.ome.tiff	5c35f623-63d3-4a54-b309-b7dd1b7f2fd2	Annotation	5SpL	Left: 5SpL	DH	Polygon	1772.3	734.44	707.535	35.64	8	0	90	63981.9	1014.9
animalid1-SC_s72.ome.tiff	e4db054b-0071-41ea-b287-be947e32a269	Annotation	5SpM	Left: 5SpM	DH	Polygon	1546.2	831.26	582.1875	9.1125	9	0	90	24010.8	781.47
animalid1-SC_s72.ome.tiff	88c46713-552e-419a-a04e-5a0a5a765c14	Annotation	6SpL	Left: 6SpL	DH	Polygon	1767.1	912.53	669.87	32.805	12	0	90	26560.2	685.68
animalid1-SC_s72.ome.tiff	59e86cb0-7d3e-4e84-bf8a-43ec7844750b	Annotation	6SpM	Left: 6SpM	DH	Polygon	1546.5	940.92	427.0725	11.745	13	0	90	20186.2	643.83
animalid1-SC_s72.ome.tiff	7ff9368f-1338-4122-9546-46c52791a3a8	Annotation	C	Left: C	GM	Polygon	1359	1043.7	377.46	64.1925	100	0	71	24922.9	713.96
animalid1-SC_s72.ome.tiff	5fd90eca-5ff2-42d3-a463-53dd999e5c64	Annotation	10Sp	Left: 10Sp	C	Polygon	1359	1043.3	377.46	64.1925	14	0	100	24838.6	714.58
animalid1-SC_s72.ome.tiff	3c264c9b-fa3c-486b-b03e-5bb31a4e5af8	Annotation	CC	Left: CC	C	Polygon	1307.8	1058.5	0	0	16	0	100	28.02	39.12
animalid1-SC_s72.ome.tiff	53c5dd05-6aca-428f-af0f-a307f8ed0a71	Annotation	VH	Left: VH	GM	Polygon	1680.8	1323.8	18650.25	720.09	110	0	71	390850.6	2377.1
animalid1-SC_s72.ome.tiff	715d710c-6af7-45d8-b2bc-3c0960bb7c58	Annotation	7Sp	Left: 7Sp	VH	Polygon	1711	1228	8804.9023	335.1375	18	0	110	200275.9	3331.1
animalid1-SC_s72.ome.tiff	83b5e775-5ab5-48c5-9610-6625088f6c3e	Annotation	8Sp	Left: 8Sp	VH	Polygon	1533	1415.3	5326.5601	167.4675	26	0	110	93078.9	1353.3
animalid1-SC_s72.ome.tiff	05a27e5e-a54a-4f6f-ba02-ee74a09cb724	Annotation	MN	Left: MN	VH	Geometry	1759.7	1433.3	4518.7876	217.485	120	0	110	97495.8	2546.5
animalid1-SC_s72.ome.tiff	99729bcf-5869-4a99-bdca-12bda2534ec2	Annotation	Ax9	Left: Ax9	MN	Polygon	1417.9	1462.1	687.69	20.25	29	0	120	11580.2	428.02
animalid1-SC_s72.ome.tiff	e20bfbef-4abf-4aaa-bc1e-46a7bfabc94b	Annotation	CEx9	Left: CEx9	MN	Polygon	1931.2	1214.5	428.895	37.0575	31	0	120	11624.3	452.72
animalid1-SC_s72.ome.tiff	efab902c-8263-412d-8203-44a6e0830c51	Annotation	CFl9	Left: CFl9	MN	Polygon	1828.6	1232.4	1963.2375	74.115	32	0	120	25109.1	626.08
animalid1-SC_s72.ome.tiff	94a60e14-addb-4313-b902-bff70cec39c5	Annotation	Gl9	Left: Gl9	MN	Polygon	1791.8	1650.5	451.575	10.7325	39	0	120	24526.3	667.53
animalid1-SC_s72.ome.tiff	f432afa8-3f86-447d-96c5-edf5d843e70c	Annotation	Hm9	Left: Hm9	MN	Polygon	1737.2	1511.6	987.39	75.33	40	0	120	24656	597.7
animalid1-SC_s73.ome.tiff	22cda396-2938-412f-b456-209552a5f35d	Annotation	Root		Root object (Image)	Geometry	1402.1	1052.6	53437.3203	2811.7124				2124107.8	8342.1
animalid1-SC_s73.ome.tiff	eac1e657-b30c-4634-8bc0-2bbdf0f299e6	Annotation	root	Right: root	Root	Polygon	1035.4	961.84	16578.0684	894.0375	250	0		1029453.1	4121.4
animalid1-SC_s73.ome.tiff	284b0229-4d0d-4c81-b2a0-d600ff8dd78b	Annotation	WM	Right: WM	root	Geometry	929.63	1097.7	6305.4448	306.18	130	0	250	378309.8	6635.4
animalid1-SC_s73.ome.tiff	575e98a8-2df2-4caf-9f1b-13b97efc5016	Annotation	vf	Right: vf	WM	Polygon	1009.1	1505.9	1601.37	31.7925	70	0	130	146950.9	2210.1
animalid1-SC_s73.ome.tiff	cd0f82a7-6364-4be6-9e49-e1e9996aa532	Annotation	df	Right: df	WM	Polygon	1519.5	462.18	698.0175	130.2075	74	0	130	44382	973.54
animalid1-SC_s73.ome.tiff	20f6dadd-c496-4ec0-a7f9-ee59868bf787	Annotation	psdc	Right: psdc	df	Polygon	1568.4	409.54	126.36	44.145	64	0	74	6196.4	492.57
animalid1-SC_s73.ome.tiff	d9edfa7c-0caa-44ba-b4d6-c88554ddc10f	Annotation	dcs	Right: dcs	df	Polygon	1495.6	575.01	178.605	10.7325	62	0	74	15114.1	491.51
animalid1-SC_s73.ome.tiff	36160bce-7cd7-4016-9485-b89c504fbc80	Annotation	gr	Right: gr	df	Geometry	1521.8	402.1	395.4825	78.3675	63	0	74	23130.1	974.49
animalid1-SC_s73.ome.tiff	04b1afcd-83ff-4c1c-b905-342a9f61b168	Annotation	lfc	Right: lfc	WM	Geometry	726.38	928.41	4004.2351	143.775	75	0	130	186759.8	3921.7
animalid1-SC_s73.ome.tiff	f95d5eae-36e2-4065-b2cb-d808c15e1d14	Annotation	lf	Right: lf	lfc	Polygon	657.49	1058.1	1837.89	57.3075	65	0	75	126959.1	1961.6
animalid1-SC_s73.ome.tiff	2744c378-dacc-43c6-a5af-0d0908a0d47d	Annotation	dl	Right: dl	lfc	Geometry	1193.3	349.52	570.0375	60.5475	66	0	75	10279.6	1697.8
animalid1-SC_s73.ome.tiff	4493aaab-b83c-495f-b1cf-2002f5126173	Annotation	LSp	Right: LSp	lfc	Polygon	845.08	687.4	864.27	11.34	68	0	75	33549.5	874.17
animalid1-SC_s73.ome.tiff	e60b761e-393a-488a-8653-aa082e689df6	Annotation	rs	Right: rs	lfc	Polygon	724.22	776.66	732.0375	14.58	69	0	75	15971.6	498.52
animalid1-SC_s73.ome.tiff	d036cfa0-4117-42ba-8ab9-eabfe6d4e2ac	Annotation	GM	Right: GM	root	Polygon	1096.6	883.1	10277.0771	587.8575	71	0	250	651590.2	3713
animalid1-SC_s73.ome.tiff	c212e0aa-2218-4426-9f15-ea51e351d013	Annotation	DH	Right: DH	GM	Polygon	1174.4	602.66	6764.3101	269.325	90	0	71	312433.1	2407.4
animalid1-SC_s73.ome.tiff	a8c24949-80da-4546-bd6f-bb656c09368a	Annotation	1Sp	Right: 1Sp	DH	Geometry	1141.3	367.28	801.9	49.41	1	0	90	15454.4	1723.7
animalid1-SC_s73.ome.tiff	1fda4197-c96a-49d8-800a-85b0919a808e	Annotation	2Ssp	Right: 2Ssp	DH	Polygon	1121.2	394.6	969.57	34.6275	2	0	90	20406.3	1689.2
animalid1-SC_s73.ome.tiff	f283fb4c-84b4-47bc-8f44-0ff367698d68	Annotation	2Spl	Right: 2Spl	DH	Polygon	1141	422.36	978.48	16.605	3	0	90	21382	1638.6
animalid1-SC_s73.ome.tiff	33e37248-8a87-4d23-a2fb-8c369f1006ec	Annotation	3Sp	Right: 3Sp	DH	Polygon	1161	461.73	1544.8726	19.2375	4	0	90	48406.8	1581.9
animalid1-SC_s73.ome.tiff	3ef52b91-633f-4a77-9002-6be4d7137adc	Annotation	4Sp	Right: 4Sp	DH	Polygon	1199.2	541.65	661.1625	70.875	5	0	90	62008	1425.5
animalid1-SC_s73.ome.tiff	f4ef0d9b-ccf3-4d4b-b25a-520b94ad3c46	Annotation	5SpL	Right: 5SpL	DH	Polygon	1126.6	690.13	635.2425	37.665	8	0	90	65423.7	1059.8
animalid1-SC_s73.ome.tiff	aa5ad070-cf0c-4d5b-8db2-c83365ec9def	Annotation	5SpM	Right: 5SpM	DH	Polygon	1314.1	745.56	376.65	33.21	9	0	90	39880.6	906.97
animalid1-SC_s73.ome.tiff	8f62ee7e-9eac-46dc-9368-5244b575d3d8	Annotation	6SpL	Right: 6SpL	DH	Polygon	1047.7	846.98	266.085	3.4425	12	0	90	18430.7	608.15
animalid1-SC_s73.ome.tiff	2c7bc0ed-6836-4aee-886a-187364e77e41	Annotation	6SpM	Right: 6SpM	DH	Polygon	1236.1	907.8	530.3475	4.2525	13	0	90	21040.6	673.96
animalid1-SC_s73.ome.tiff	972a9887-6e4a-4a74-81df-0e4dc7a23191	Annotation	C	Right: C	GM	Polygon	1381.4	930.02	584.01	38.475	100	0	71	48820.8	1333.4
animalid1-SC_s73.ome.tiff	6d3be343-4d8a-44f0-a258-8f4f1dcad9b6	Annotation	10Sp	Right: 10Sp	C	Polygon	1328.4	1076.6	261.63	5.67	14	0	100	20859.3	731.39
animalid1-SC_s73.ome.tiff	b5e6a491-139c-442e-ba6e-35efa3dd5bfc	Annotation	CC	Right: CC	C	Polygon	1353.8	1107.1	3.4425	0	16	0	100	1711.6	181.68
animalid1-SC_s73.ome.tiff	22b0050f-0b05-4e01-8ed6-6325c74763a5	Annotation	SDCom	Right: SDCom	C	Polygon	1425.3	801.73	319.3425	32.805	17	0	100	26239.5	762.92
animalid1-SC_s73.ome.tiff	a9de1c9a-94a8-46b2-b3e7-32bd2d7bc6e7	Annotation	VH	Right: VH	GM	Polygon	964.87	1176.2	2940.0974	282.8925	110	0	71	290234.7	2077.9
animalid1-SC_s73.ome.tiff	0f7744a5-54b2-41e6-b7b6-3293bb528d44	Annotation	7Sp	Right: 7Sp	VH	Polygon	1022.8	1051.8	1825.74	124.74	18	0	110	134761.3	1939.7
animalid1-SC_s73.ome.tiff	77d2bba8-382a-4d00-b1d1-89f44a305b47	Annotation	8Sp	Right: 8Sp	VH	Geometry	983.6	1291.3	557.0775	103.8825	26	0	110	94767	1947.4
animalid1-SC_s73.ome.tiff	6dde1684-9bff-4dd9-9bea-ef0547e064e8	Annotation	MN	Right: MN	VH	Geometry	806.99	1272.8	557.28	54.27	120	0	110	60706.4	2051.6
animalid1-SC_s73.ome.tiff	b6e2205b-b351-4dd7-977f-eee9d2556968	Annotation	ExA9	Right: ExA9	MN	Polygon	1080.1	1431.4	18.225	10.53	35	0	120	3145.9	240.4
animalid1-SC_s73.ome.tiff	f95d1104-4a37-4313-8244-ea86a4e0a7e9	Annotation	ExU9	Right: ExU9	MN	Polygon	961.78	1462.7	22.0725	0	36	0	120	4197.5	277.01
animalid1-SC_s73.ome.tiff	5a07fe44-5da8-45a5-b2bd-d1764642e2b9	Annotation	Gl9	Right: Gl9	MN	Polygon	803.52	1410.2	7.0875	11.1375	39	0	120	11838.2	461.69
animalid1-SC_s73.ome.tiff	5aff22cd-58a7-48c0-a762-2a607b96d67b	Annotation	Hm9	Right: Hm9	MN	Polygon	893.99	1354.3	222.9525	8.3025	40	0	120	12994.4	437.72
animalid1-SC_s73.ome.tiff	355670c3-c515-40e9-ad0b-b1111183e376	Annotation	Pes9	Right: Pes9	MN	Polygon	715.91	1133.3	286.9425	24.3	47	0	120	28530.4	634.77
animalid1-SC_s73.ome.tiff	08e22333-60c3-43c3-a08b-f2fb89240790	Annotation	root	Left: root	Root	Polygon	1746.9	1137.9	36859.2539	1917.675	250	0		1094654.7	4220.7
animalid1-SC_s73.ome.tiff	77b0834c-3358-41d5-8f13-b52740f098ab	Annotation	WM	Left: WM	root	Geometry	1771.7	1310.3	11868.3223	650.2275	130	0	250	416094.2	6804.6
animalid1-SC_s73.ome.tiff	ef5c8013-da16-4189-bbb0-d3849ec12c17	Annotation	vf	Left: vf	WM	Polygon	1469.7	1650.4	3649.4551	134.055	70	0	130	165141.9	2357.6
animalid1-SC_s73.ome.tiff	60b197b2-1a0c-4025-bb94-509e61e072f1	Annotation	df	Left: df	WM	Polygon	1639.3	476.43	801.2925	177.39	74	0	130	37372.6	970.44
animalid1-SC_s73.ome.tiff	36852367-fc58-43f7-95da-3e1ae968d495	Annotation	psdc	Left: psdc	df	Polygon	1635.7	399.29	112.7925	52.0425	64	0	74	4603.5	475
animalid1-SC_s73.ome.tiff	0ecf37fe-78e3-4a39-96a9-a82a8eed772b	Annotation	dcs	Left: dcs	df	Polygon	1587.9	585.9	172.935	31.7925	62	0	74	12444.9	458.69
animalid1-SC_s73.ome.tiff	f00488ce-151c-478c-b575-369ca0393aaf	Annotation	gr	Left: gr	df	Geometry	1671.2	426.83	510.3	91.53	63	0	74	20265.3	962.65
animalid1-SC_s73.ome.tiff	8ec5541c-163c-410b-bae4-57fcf22332a0	Annotation	lfc	Left: lfc	WM	Geometry	2027.9	1193	7427.7002	339.39	75	0	130	213796.5	4021.2
animalid1-SC_s73.ome.tiff	41877cbf-2029-4a8a-abe1-1d68192a5071	Annotation	lf	Left: lf	lfc	Polygon	2015.1	1334.2	6137.7749	252.315	65	0	75	154814.8	2221.2
animalid1-SC_s73.ome.tiff	5c53b77f-8e21-4ee6-9bfe-60ab6edcbaec	Annotation	dl	Left: dl	lfc	Geometry	1979.5	454.23	87.075	28.9575	66	0	75	9679.8	1543.6
animalid1-SC_s73.ome.tiff	2ebba249-436d-4894-95d1-5d1305e2836b	Annotation	LSp	Left: LSp	lfc	Polygon	2061.3	853.99	804.1275	22.275	68	0	75	32863.9	887.85
animalid1-SC_s73.ome.tiff	1fc498c5-e256-4fb4-8616-7861a3b75187	Annotation	rs	Left: rs	lfc	Polygon	2110.2	975.23	398.7225	35.8425	69	0	75	16438	500.31
animalid1-SC_s73.ome.tiff	6a103081-b548-4c8c-8218-becdb1d01ef5	Annotation	GM	Left: GM	root	Polygon	1731.5	1032.4	24979.1855	1265.625	71	0	250	678113.1	3786.2
animalid1-SC_s73.ome.tiff	3fd54045-ad17-4fbd-a6b1-fdab7f9ff72b	Annotation	DH	Left: DH	GM	Polygon	1833.1	695.61	4268.0923	637.065	90	0	71	296553.1	2373.4
animalid1-SC_s73.ome.tiff	b2499e47-f713-46e4-8ab4-e0d1b63c39e9	Annotation	1Sp	Left: 1Sp	DH	Geometry	2007.6	478.35	254.745	28.5525	1	0	90	14139.9	1587.3
animalid1-SC_s73.ome.tiff	55b1c584-645e-444a-ba8e-77cda09f6e07	Annotation	2Ssp	Left: 2Ssp	DH	Polygon	2009.5	510.38	516.78	104.085	2	0	90	18856.1	1552.3
animalid1-SC_s73.ome.tiff	a64f8346-9aaf-4deb-b414-bfb8fff8bd79	Annotation	2Spl	Left: 2Spl	DH	Polygon	1976.1	531.56	394.065	163.0125	3	0	90	19795.9	1513
animalid1-SC_s73.ome.tiff	7d0cdc47-f74b-465e-95a9-bce56e0330d8	Annotation	3Sp	Left: 3Sp	DH	Polygon	1935.4	563.11	1072.845	136.6875	4	0	90	44862.6	1479.4
animalid1-SC_s73.ome.tiff	5a67c276-bee0-4a0a-9355-3489e46edaec	Annotation	4Sp	Left: 4Sp	DH	Polygon	1852.7	627.81	848.07	51.03	5	0	90	58092.6	1360.7
animalid1-SC_s73.ome.tiff	7e116079-f266-4bad-852c-52148f3c14f4	Annotation	5SpL	Left: 5SpL	DH	Polygon	1823.2	786.31	467.37	98.82	8	0	90	62677.6	991.75
animalid1-SC_s73.ome.tiff	bf52dce5-5c0b-4bf7-8db6-959eebfeb97d	Annotation	5SpM	Left: 5SpM	DH	Polygon	1627.4	789.89	356.805	30.1725	9	0	90	38722.7	954.83
animalid1-SC_s73.ome.tiff	2e8c827c-b660-4e4a-868a-4d8970a55539	Annotation	6SpL	Left: 6SpL	DH	Polygon	1793.2	956.28	176.7825	15.5925	12	0	90	18480.7	578.17
animalid1-SC_s73.ome.tiff	0a9f2f37-381e-4ea6-9a03-112237152f50	Annotation	6SpM	Left: 6SpM	DH	Polygon	1592.5	960.51	180.63	9.1125	13	0	90	20925.1	686.74
animalid1-SC_s73.ome.tiff	8b929bca-e1b1-4ee4-9b2f-31c4f4e47858	Annotation	C	Left: C	GM	Polygon	1458.5	943.59	732.8475	42.525	100	0	71	39633.6	1303.4
animalid1-SC_s73.ome.tiff	849b8720-5c3c-4ce9-8430-329fb5535816	Annotation	10Sp	Left: 10Sp	C	Polygon	1409.6	1091.1	358.02	18.8325	14	0	100	18022.3	666.44
animalid1-SC_s73.ome.tiff	065272ed-8abd-478d-bc17-ff794c30b6df	Annotation	CC	Left: CC	C	Polygon	1370.4	1110.6	0.6075	0	16	0	100	577.95	148.65
animalid1-SC_s73.ome.tiff	eddea7e4-1fb3-40ae-8061-17c5cab6f95b	Annotation	SDCom	Left: SDCom	C	Polygon	1502.9	811.49	375.03	23.6925	17	0	100	21000.1	737.98
animalid1-SC_s73.ome.tiff	5fb1d868-6321-42dd-9051-0091b42c2b6e	Annotation	VH	Left: VH	GM	Polygon	1674.9	1333.8	19973.7891	584.2125	110	0	71	342028.2	2235.7
animalid1-SC_s73.ome.tiff	c8c4c8d4-9531-4d95-a048-637460c28c30	Annotation	7Sp	Left: 7Sp	VH	Polygon	1695.2	1174.9	6741.4277	280.4625	18	0	110	147751.2	2053.2
animalid1-SC_s73.ome.tiff	c4e05e4a-7c1c-4ce6-9cf3-6e33f305b154	Annotation	8Sp	Left: 8Sp	VH	Geometry	1591.7	1432.6	9643.2529	195.0075	26	0	110	115098.4	2135
animalid1-SC_s73.ome.tiff	3f0e8c87-41af-4823-b6f7-f5368a5f5cfa	Annotation	MN	Left: MN	VH	Geometry	1757.9	1486.7	3587.895	108.7425	120	0	110	79166.6	2327.8
animalid1-SC_s73.ome.tiff	81e2d577-8ab4-4e29-a352-56f9d415a1bb	Annotation	ExA9	Left: ExA9	MN	Polygon	1411.9	1514.8	57.3075	0.6075	35	0	120	3662	255.81
animalid1-SC_s73.ome.tiff	5dcfd16c-65b0-4d24-8fa3-6cb3fe12c103	Annotation	ExU9	Left: ExU9	MN	Polygon	1506.7	1609.4	156.5325	3.645	36	0	120	5360.1	314.74
animalid1-SC_s73.ome.tiff	f9243a3a-574c-4381-95f8-2a146fd8999b	Annotation	Gl9	Left: Gl9	MN	Polygon	1690.5	1645.9	476.28	18.4275	39	0	120	16300.3	528.88
animalid1-SC_s73.ome.tiff	da6778a1-4645-489f-80ad-516fd7076ad5	Annotation	Hm9	Left: Hm9	MN	Polygon	1632.4	1536.6	1784.2275	29.565	40	0	120	17121.1	494.26
animalid1-SC_s73.ome.tiff	c4001317-cd83-4274-8dea-57dc0aa99c1d	Annotation	Pes9	Left: Pes9	MN	Polygon	1917.5	1372	1113.5475	56.4975	47	0	120	36723.1	734.11
animalid1-SC_s74.ome.tiff	1f5d603a-0a58-4483-ae8a-a50a788f203e	Annotation	Root		Root object (Image)	Polygon	1484	983.17	61157.4297	4865.2651				1924204.9	5196.6
animalid1-SC_s74.ome.tiff	6fbd1924-c1c3-45ef-a2a3-3675935eeab6	Annotation	root	Right: root	Root	Polygon	1159.1	856.98	20549.9023	1807.92	250	0		898595.5	3950.8
animalid1-SC_s74.ome.tiff	96f02655-eacc-46d3-9339-f0a27a19e418	Annotation	WM	Right: WM	root	Geometry	1053.8	989.92	8667.4053	707.13	130	0	250	310292	6307.3
animalid1-SC_s74.ome.tiff	e711c2b8-09b5-4865-8bb1-e1f1143069e9	Annotation	vf	Right: vf	WM	Polygon	1067.2	1389.8	2607.9976	197.8425	70	0	130	119296.9	1993.5
animalid1-SC_s74.ome.tiff	0204c0f9-cc81-48cd-8554-243c5f42168a	Annotation	df	Right: df	WM	Polygon	1661	379.98	1059.6825	190.9575	74	0	130	43401.1	974.9
animalid1-SC_s74.ome.tiff	a6b275bf-7747-441f-b96f-5bf9af9e7bf9	Annotation	psdc	Right: psdc	df	Polygon	1715.9	325.96	193.59	119.07	64	0	74	6053.6	491.54
animalid1-SC_s74.ome.tiff	12d51282-e964-48da-b795-d2feb0a97267	Annotation	dcs	Right: dcs	df	Polygon	1625.3	490.82	244.0125	26.1225	62	0	74	14931.6	496.28
animalid1-SC_s74.ome.tiff	314d6515-4aca-4017-814c-10ba936e2eda	Annotation	gr	Right: gr	df	Geometry	1669.9	320.24	624.3075	46.17	63	0	74	22471.6	966.23
animalid1-SC_s74.ome.tiff	18123627-226f-4829-bd8a-fcd19475ed10	Annotation	lfc	Right: lfc	WM	Geometry	863.63	846.35	4995.27	316.9125	75	0	130	147379.9	3752.6
animalid1-SC_s74.ome.tiff	781e3234-1724-4102-8327-a5e7d4a31f3e	Annotation	lf	Right: lf	lfc	Polygon	786.26	980.02	2545.8301	213.03	65	0	75	93758.8	1716.9
animalid1-SC_s74.ome.tiff	7a671ece-6d1b-4fe2-ae7a-f31741ba6348	Annotation	dl	Right: dl	lfc	Geometry	1344.1	295.97	638.8875	50.0175	66	0	75	9886.9	1755.7
animalid1-SC_s74.ome.tiff	930b8f3b-c5fc-41c8-b154-80ec5303d4ab	Annotation	LSp	Right: LSp	lfc	Polygon	956.82	657.17	1382.265	36.45	68	0	75	30707.8	840.77
animalid1-SC_s74.ome.tiff	cecb217b-bad8-44ba-be90-a6a3cdbe36ab	Annotation	rs	Right: rs	lfc	Polygon	836.21	747.87	428.2875	17.415	69	0	75	13026.4	451.58
animalid1-SC_s74.ome.tiff	ed951279-7e05-446b-959f-c9b8667aaa31	Annotation	GM	Right: GM	root	Polygon	1214.8	786.8	11880.4727	1104.4351	71	0	250	588321.1	3594.7
animalid1-SC_s74.ome.tiff	8e51a599-e7d0-499a-8e78-119710ee1946	Annotation	DH	Right: DH	GM	Polygon	1298.7	540.13	7255.98	503.82	90	0	71	301080	2408
animalid1-SC_s74.ome.tiff	c9edf858-2765-408f-9cd3-18b9b8d36d6b	Annotation	1Sp	Right: 1Sp	DH	Geometry	1288.6	318.59	857.1825	97.4025	1	0	90	14903	1773.6
animalid1-SC_s74.ome.tiff	b1172434-7b8f-4855-9b0b-7bc0f1f6a057	Annotation	2Ssp	Right: 2Ssp	DH	Polygon	1265.3	346.81	927.6525	88.0875	2	0	90	19692.3	1738.7
animalid1-SC_s74.ome.tiff	5b1ceac9-42b6-4154-ae58-a6b018d6a009	Annotation	2Spl	Right: 2Spl	DH	Polygon	1282.4	371.77	841.3875	21.6675	3	0	90	20658.8	1687
animalid1-SC_s74.ome.tiff	5a481172-a01d-4ee6-9905-ab72aa444069	Annotation	3Sp	Right: 3Sp	DH	Polygon	1298.3	407.84	1140.6825	40.7025	4	0	90	46942.2	1621.5
animalid1-SC_s74.ome.tiff	428e69f4-8852-4e37-970f-a3813ccb8b0b	Annotation	4Sp	Right: 4Sp	DH	Polygon	1328.7	481.26	1103.8275	54.8775	5	0	90	60345.4	1448.9
animalid1-SC_s74.ome.tiff	067f66dd-a6bb-4bbe-969b-c9612e1aabdd	Annotation	5SpL	Right: 5SpL	DH	Polygon	1240.8	628.86	772.74	91.7325	8	0	90	62770.4	1090.6
animalid1-SC_s74.ome.tiff	88d02804-8a3a-4d05-9c99-da5f6a6ddbdf	Annotation	5SpM	Right: 5SpM	DH	Polygon	1425.7	665.52	637.065	67.0275	9	0	90	38704.7	895.63
animalid1-SC_s74.ome.tiff	db05683b-9cdb-4d53-9208-320a7d03f0c7	Annotation	6SpL	Right: 6SpL	DH	Polygon	1147.7	785.01	515.3625	25.515	12	0	90	17074.3	604.8
animalid1-SC_s74.ome.tiff	af5920d9-425c-4696-8a64-c69b71d9686f	Annotation	6SpM	Right: 6SpM	DH	Polygon	1331.4	827.49	460.08	16.8075	13	0	90	19988.8	656.85
animalid1-SC_s74.ome.tiff	b157a8da-3c5b-41b4-9497-5610397604df	Annotation	C	Right: C	GM	Polygon	1473	841.58	1266.84	55.485	100	0	71	46803.3	1356
animalid1-SC_s74.ome.tiff	80a5692b-10ef-450b-85c9-64f0f7b9b4a5	Annotation	10Sp	Right: 10Sp	C	Polygon	1403	988.33	757.9575	15.39	14	0	100	19658.8	729.13
animalid1-SC_s74.ome.tiff	aa510a14-912e-4a3d-92b8-583fda76ef67	Annotation	CC	Right: CC	C	Polygon	1423	1019.9	4.6575	12.555	16	0	100	1635.2	182.4
animalid1-SC_s74.ome.tiff	25e53fb5-b25a-4154-8905-29ef1d4dd71e	Annotation	SDCom	Right: SDCom	C	Polygon	1529.9	717.01	509.2875	28.1475	17	0	100	25554.4	777
