Image	Object ID	Object type	Name	Classification	Parent	ROI	Atlas_X	Atlas_Y	Atlas_Z
animalid0_043.ome.tiff	3234ae99-461a-4901-9248-523d7f62c024	Detection		Cells: marker-	mcp	Polygon	8.9226	6.0915	4.1069
animalid0_043.ome.tiff	de25169d-e253-4745-bc37-b9f3af12dfa5	Detection		Cells: marker-	mcp	Polygon	8.9097	6.126	4.1097
animalid0_043.ome.tiff	792d6a5c-1c03-4649-81da-cf0816d48f9d	Detection		Cells: marker-	mcp	Polygon	8.9256	6.0833	4.118
animalid0_043.ome.tiff	3a43ccae-46b8-47b7-90cb-576c4b69983c	Detection		Cells: marker-	mcp	Polygon	8.8729	6.2229	4.2593
animalid0_043.ome.tiff	9ab97691-5f03-4b60-a865-010108dffb65	Detection		Cells: marker-	mcp	Polygon	8.9503	6.0182	4.0186
animalid0_043.ome.tiff	9aabec0b-ade0-4e97-96ee-5cf7fc4d6e5e	Detection		Cells: marker-	mcp	Polygon	8.9669	5.9738	4.0075
animalid0_043.ome.tiff	a690565f-418c-4337-80a8-42775e3d0ef5	Detection		Cells: marker-	mcp	Polygon	8.9129	6.1175	4.0849
animalid0_043.ome.tiff	2b77be1f-0640-41da-b148-cacb3d8222b8	Detection		Cells: marker-	mcp	Polygon	8.9999	5.8857	4.0029
animalid0_043.ome.tiff	8a775bda-535e-467b-8e62-0ad5265ff8c7	Detection		Cells: marker-	mcp	Polygon	8.916	6.1081	4.2205
animalid0_043.ome.tiff	c511f15b-8fc6-4025-9fed-5dd262a38bc2	Detection		Cells: marker-	mcp	Polygon	8.9685	5.97	3.9605
animalid0_043.ome.tiff	cbc7ad8b-d967-4235-b4e0-536a62ef5565	Detection		Cells: marker-	mcp	Polygon	8.9857	5.9234	4.0361
animalid0_043.ome.tiff	d9d17d3c-42cc-4d5c-b2db-3285b54e4979	Detection		Cells: marker-	mcp	Polygon	8.8081	6.397	4.1649
animalid0_043.ome.tiff	4308e4f9-43c3-470c-ba9a-628fd29a9234	Detection		Cells: marker-	mcp	Polygon	8.9906	5.9102	4.0337
animalid0_043.ome.tiff	8061694c-adac-4208-b16a-1693b18ba6bd	Detection		Cells: marker-	ml	Polygon	8.9907	5.897	5.4176
animalid0_043.ome.tiff	fbf560a3-d497-49d2-9379-15af661e19e3	Detection		Cells: marker-	ml	Polygon	8.9782	5.9308	5.3984
animalid0_043.ome.tiff	9a55cbb0-9157-42ca-81e9-0eeb63b51cdf	Detection		Cells: marker-	ml	Polygon	8.9761	5.9365	5.3738
animalid0_043.ome.tiff	91f67a30-f2fd-4466-9dfe-e3ae3ac4fd89	Detection		Cells: marker-	ml	Polygon	8.9859	5.9104	5.3618
animalid0_043.ome.tiff	91386b87-8955-4c94-8336-25dea55a3211	Detection		Cells: marker-	ml	Polygon	9.016	5.8302	5.3346
animalid0_043.ome.tiff	d4c2ec37-b311-484c-a448-970464cef654	Detection		Cells: marker-	ml	Polygon	8.992	5.8931	5.4549
animalid0_043.ome.tiff	3f857df6-ac8a-49b1-9067-88f711aca665	Detection		Cells: marker-	ml	Polygon	9	5.8738	5.2467
animalid0_043.ome.tiff	acdad152-b8c1-4f46-b44a-608fa8cd0e10	Detection		Cells: marker-	ml	Polygon	8.9885	5.9039	5.3189
animalid0_043.ome.tiff	f7c4a4ae-1ce5-4713-a474-3c80dec44491	Detection		Cells: marker-	ml	Polygon	8.985	5.9135	5.2796
animalid0_043.ome.tiff	a9abab9f-0076-4c1e-a390-8f5af24c2a67	Detection		Cells: marker-	ml	Polygon	9.0219	5.8144	5.3399
animalid0_043.ome.tiff	16ee5a3e-1554-47df-b881-5c592616d66b	Detection		Cells: marker-	mlf	Polygon	9.6512	4.1295	5.5129
animalid0_043.ome.tiff	48883665-25f6-402c-91b6-f2cd3fe17c6d	Detection		Cells: marker-	mlf	Polygon	9.6537	4.1226	5.527
animalid0_043.ome.tiff	95e67551-10d9-4f64-b253-ae720a34482e	Detection		Cells: marker-	moV	Polygon	8.9428	6.0405	3.7765
animalid0_043.ome.tiff	37b068d1-553d-44cc-83ea-5b8c4ab5db4f	Detection		Cells: marker-	moV	Polygon	8.9235	6.0924	3.7403
animalid0_043.ome.tiff	6647f4b3-7046-45b9-a658-ef3260c79aa6	Detection		Cells: marker-	moV	Polygon	8.9438	6.0378	3.7599
animalid0_043.ome.tiff	a0476f28-c08e-4def-a473-c7fe0e679ba6	Detection		Cells: marker-	ll	Polygon	9.0248	5.8185	4.0537
animalid0_043.ome.tiff	d5eb81b1-4965-4e70-8a25-39b5f468e0c9	Detection		Cells: marker-	ll	Polygon	9.045	5.7652	3.9692
animalid0_043.ome.tiff	eebe1809-8a5d-4905-a24d-87829d65cabe	Detection		Cells: marker-	ll	Polygon	9.6376	4.1803	3.9821
animalid0_043.ome.tiff	0c59e136-c81d-4a13-acb5-09198d8ed0fa	Detection		Cells: marker-	ll	Polygon	9.1017	5.6113	4.2155
animalid0_043.ome.tiff	91b96f6f-e1cb-4801-a6d3-418fdcaa93df	Detection		Cells: marker-	ll	Polygon	9.2031	5.3452	3.68
animalid0_043.ome.tiff	043e43b6-079d-4226-813c-ef644f6b1205	Detection		Cells: marker-	ll	Polygon	9.8891	3.5071	4.0187
animalid0_043.ome.tiff	53a6899a-94f0-433d-adbd-8554b79ee809	Detection		Cells: marker-	ll	Polygon	9.049	5.7517	4.2865
animalid0_043.ome.tiff	c99936f0-20e9-4d9b-891b-bc0c316d77e4	Detection		Cells: marker-	ll	Polygon	9.0406	5.777	3.9832
animalid0_043.ome.tiff	22ac4fe9-b70a-4e31-98cb-3ebf29e285fb	Detection		Cells: marker-	ll	Polygon	9.8802	3.5308	4.0364
animalid0_043.ome.tiff	6cd8eb7e-afd2-4af5-942e-f15b4586525e	Detection		Cells: marker-	ll	Polygon	9.9301	3.3973	4.0377
animalid0_043.ome.tiff	2db6c0a8-6a49-499f-90f7-983c8311c04d	Detection		Cells: marker+	ll	Polygon	9.0449	5.7626	4.3019
animalid0_043.ome.tiff	1d6334f0-41ea-4bed-8183-f71ab276b802	Detection		Cells: marker-	ll	Polygon	9.0256	5.8148	4.2408
animalid0_043.ome.tiff	b2dacf15-7909-4026-9fd1-f481b767a067	Detection		Cells: marker-	ll	Polygon	9.6739	4.0886	3.3857
animalid0_043.ome.tiff	29079472-f458-48fa-9bc3-f5ba04bb25b5	Detection		Cells: marker-	ll	Polygon	9.8038	3.741	3.4287
animalid0_043.ome.tiff	3b40e7f4-45d8-4757-b1c2-36eed4cd4991	Detection		Cells: marker-	ll	Polygon	9.8945	3.4928	4.0147
animalid0_043.ome.tiff	679cc2cb-0b4e-4fc5-bf92-f50426f23b06	Detection		Cells: marker-	ll	Polygon	9.953	3.3364	4.0195
animalid0_043.ome.tiff	b25d9c06-dcf8-43e1-9bbd-bc484cde741b	Detection		Cells: marker-	ll	Polygon	9.014	5.8467	4.143
animalid0_043.ome.tiff	457cc3a1-24fb-44af-9d04-f5c3a578ebde	Detection		Cells: marker-	ll	Polygon	8.9869	5.9178	4.2729
animalid0_043.ome.tiff	ebbfda99-0f04-4087-997d-6ca6f979d9c5	Detection		Cells: marker-	ll	Polygon	9.0869	5.654	3.8957
animalid0_043.ome.tiff	f25e9843-9d44-41c5-b9b5-8b9a51acef98	Detection		Cells: marker-	ll	Polygon	8.9761	5.947	4.2379
animalid0_043.ome.tiff	8dced709-5442-4ef9-861a-b9c2c6d26c09	Detection		Cells: marker-	ll	Polygon	9.4826	4.6002	3.4027
animalid0_043.ome.tiff	369fa3f4-8533-4094-8abf-dce4f0913381	Detection		Cells: marker-	ll	Polygon	9.4516	4.6831	3.4172
animalid0_043.ome.tiff	e9b69654-17c7-4682-9638-9a13651dce09	Detection		Cells: marker-	ll	Polygon	9.4785	4.6112	3.3919
animalid0_043.ome.tiff	aa674742-b7a7-41f2-85c8-206e3d7a5db2	Detection		Cells: marker-	ll	Polygon	8.9448	6.0313	4.1836
animalid0_043.ome.tiff	405a0c62-5e10-48dd-b946-969386e91df3	Detection		Cells: marker-	ll	Polygon	9.7831	3.7958	3.4619
animalid0_043.ome.tiff	c5c9876e-3c58-4026-94e7-ea6b8f10ba18	Detection		Cells: marker-	ll	Polygon	9.0795	5.6733	3.9285
animalid0_043.ome.tiff	8abfff66-5572-45bd-9166-d8092e27a00b	Detection		Cells: marker-	ll	Polygon	9.8905	3.506	3.7499
animalid0_043.ome.tiff	19b3cd4d-add2-464d-89b1-9c939892b97e	Detection		Cells: marker-	ll	Polygon	9.8981	3.4854	3.769
animalid0_043.ome.tiff	efe3df37-4875-4e3c-a442-6252b39adb9c	Detection		Cells: marker-	ll	Polygon	9.4374	4.7203	3.4992
animalid0_043.ome.tiff	483ad5bf-4723-46cf-86a2-6b179e380d39	Detection		Cells: marker-	ll	Polygon	9.3784	4.8778	3.5183
animalid0_043.ome.tiff	388d5484-ee91-492b-a32e-67108e5686d4	Detection		Cells: marker-	ll	Polygon	9.4231	4.7551	3.8668
animalid0_043.ome.tiff	4f159618-13f7-444a-ad16-f499fd769ccf	Detection		Cells: marker-	ll	Polygon	9.3812	4.8704	3.5109
animalid0_043.ome.tiff	f0a9199e-d97d-4ab7-b584-14c38321d756	Detection		Cells: marker-	ll	Polygon	9.608	4.2643	3.4443
animalid0_043.ome.tiff	e99b70db-108f-4505-8bfc-e7c6ebaa3c2e	Detection		Cells: marker-	ll	Polygon	9.094	5.635	3.8894
animalid0_043.ome.tiff	ac88ce81-1793-405b-a4b4-3b51184a4778	Detection		Cells: marker-	ll	Polygon	9.2114	5.3229	3.6746
animalid0_043.ome.tiff	dc72649a-33d9-4e7e-9394-2899859f0f1e	Detection		Cells: marker-	ll	Polygon	9.286	5.1241	3.6093
animalid0_043.ome.tiff	1bb88a4e-0482-43b4-b06b-fbd3fd858b5f	Detection		Cells: marker-	bic	Polygon	10.2366	2.5828	3.4879
animalid0_043.ome.tiff	4ec5c70d-ed42-41ac-8456-3ab36167b77f	Detection		Cells: marker-	mtg	Polygon	9.5573	4.3815	5.4349
animalid0_043.ome.tiff	8b7ba034-77d2-4735-b977-7b13a85a938f	Detection		Cells: marker-	mtg	Polygon	9.6247	4.2005	5.4937
animalid0_043.ome.tiff	a8c5aa21-32ee-48d9-9f84-1afe43c13dd1	Detection		Cells: marker-	mtg	Polygon	9.6004	4.266	5.4455
animalid0_043.ome.tiff	3bd9d986-d1fb-4ed1-8993-2f0d6af049c9	Detection		Cells: marker-	rust	Polygon	9.3515	4.9429	4.2609
animalid0_043.ome.tiff	d3f89727-7d06-415b-8de4-8c196ec34093	Detection		Cells: marker-	tspc	Polygon	9.4651	4.6305	5.1761
animalid0_043.ome.tiff	aeaeb946-e3d8-41b8-936c-0c05568470bc	Detection		Cells: marker-	tspc	Polygon	9.4808	4.5886	5.152
animalid0_043.ome.tiff	f4ea6781-dfcf-4613-bfed-f142035e4dfb	Detection		Cells: marker-	tspc	Polygon	9.4745	4.6051	5.1948
animalid0_043.ome.tiff	c978260a-3c50-4a7a-8625-9dd8813afeff	Detection		Cells: marker-	tspc	Polygon	9.4774	4.5979	5.147
animalid0_043.ome.tiff	c92091bd-2211-415a-b685-507f49d97f80	Detection		Cells: marker-	tspc	Polygon	9.5811	4.3188	5.33
animalid0_043.ome.tiff	2e58cef4-c2c9-49f6-9c36-0abb7923e6d0	Detection		Cells: marker-	root	Polygon	9.267	5.1759	3.518
animalid0_043.ome.tiff	0f964cfc-d2e6-433d-a551-4d9798e61162	Detection		Cells: marker-	root	Polygon	10.0198	3.1633	3.4202
animalid0_043.ome.tiff	691a304e-dbf0-413e-bc2d-8333fe6d485a	Detection		Cells: marker-	root	Polygon	9.3063	5.0708	3.4979
animalid0_043.ome.tiff	d5f2d1cc-88d5-4cff-9eb9-b04ae1be8da7	Detection		Cells: marker-	root	Polygon	9.2785	5.1456	3.4615
animalid0_043.ome.tiff	faa55f19-0736-42b2-b53a-2d5af3f49d67	Detection		Cells: marker-	root	Polygon	9.9647	3.311	3.3961
animalid0_043.ome.tiff	44fcd7e3-0067-41a9-860c-48a4027a0854	Detection		Cells: marker-	CB	Polygon	9.0401	5.7425	7.806
animalid0_043.ome.tiff	501ca844-0fdf-4a76-821e-3319e7d06572	Detection		Cells: marker-	CB	Polygon	9.1719	5.3891	7.9101
animalid0_043.ome.tiff	5bcf0a03-df71-41f2-84e8-f62603af11f3	Detection		Cells: marker-	CB	Polygon	8.9141	6.0822	7.5296
animalid0_043.ome.tiff	0d7128d0-e6d6-4080-9a93-387292a041fb	Detection		Cells: marker-	CB	Polygon	9.1625	5.415	7.8277
animalid0_043.ome.tiff	f79860d0-0dca-4a0d-bbd1-bd1156a150b2	Detection		Cells: marker-	PAR	Polygon	9.7403	3.8641	8.4324
animalid0_043.ome.tiff	dedb661f-aff7-4296-8c5a-c3b553d0f3ed	Detection		Cells: marker-	PAR	Polygon	9.7341	3.8809	8.387
animalid0_043.ome.tiff	e8bf218c-fde9-4731-830f-34aa5168a211	Detection		Cells: marker-	PRNr	Polygon	9.3624	4.8882	6.9842
animalid0_043.ome.tiff	bee38ba0-99c1-4797-9fa2-46a853fa87d1	Detection		Cells: marker-	PRNr	Polygon	9.4277	4.716	6.7146
animalid0_043.ome.tiff	87a73263-dfc9-4cfe-9c67-ceee1354c222	Detection		Cells: marker-	PRNr	Polygon	9.2531	5.1861	6.3776
animalid0_043.ome.tiff	b6811d45-0f85-4915-98bd-facf375695a3	Detection		Cells: marker-	PRNr	Polygon	9.3635	4.884	7.1287
animalid0_043.ome.tiff	f37eb06f-eab4-4a50-bb66-6915a0748204	Detection		Cells: marker+	PRNr	Polygon	9.2921	5.0833	6.2127
animalid0_043.ome.tiff	09c051ee-18c2-46f5-b4b4-6654c4fc3435	Detection		Cells: marker-	PRNr	Polygon	9.3895	4.8221	6.3042
animalid0_043.ome.tiff	08c4795d-7061-4292-8154-22d90878fe2f	Detection		Cells: marker-	PRNr	Polygon	9.0857	5.6346	6.3038
animalid0_043.ome.tiff	7fca0df6-b54c-4544-bd53-6f43ce0c77a2	Detection		Cells: marker-	PRNr	Polygon	9.4333	4.6993	6.9146
animalid0_043.ome.tiff	3abd4868-4ecb-4243-ad50-bd41fa19feae	Detection		Cells: marker-	PRNr	Polygon	9.3262	4.9906	6.3839
animalid0_043.ome.tiff	34f57253-c7c8-43ba-ab87-8b896af04af5	Detection		Cells: marker-	PRNr	Polygon	9.348	4.9297	6.6777
animalid0_043.ome.tiff	49f55500-1a31-4308-9d2e-ff08e17ffe45	Detection		Cells: marker-	PRNr	Polygon	9.2059	5.3124	6.3897
animalid0_043.ome.tiff	bfb8fb63-ef8e-4532-818b-7a1d3b98340c	Detection		Cells: marker+	PRNr	Polygon	9.1346	5.5031	6.3764
animalid0_043.ome.tiff	4d6c061a-509d-4cd2-a77a-5816639618a6	Detection		Cells: marker-	PRNr	Polygon	9.0606	5.6976	6.7652
animalid0_043.ome.tiff	c90fc8b9-c0db-4f8d-a23d-d8f027fbfc40	Detection		Cells: marker-	PRNr	Polygon	9.2623	5.1605	6.4917
animalid0_043.ome.tiff	202df1e5-be8e-45b4-b9ec-bd02676e5d2d	Detection		Cells: marker-	PRNr	Polygon	9.0744	5.6649	6.2997
animalid0_043.ome.tiff	af89af22-8329-4102-a4bc-98bf46000164	Detection		Cells: marker-	PRNr	Polygon	9.3757	4.8543	6.8053
animalid0_043.ome.tiff	d71e4a7e-22fb-4d49-a532-2f0498c982e4	Detection		Cells: marker-	PRNr	Polygon	9.0954	5.6047	6.7282
animalid0_043.ome.tiff	3adc4018-6fdc-4310-9db3-40590efed457	Detection		Cells: marker-	PRNr	Polygon	9.1411	5.4878	6.1703
animalid0_043.ome.tiff	c2053cc2-852e-4aa1-81b0-e9d3616f8c9a	Detection		Cells: marker-	PRNr	Polygon	9.0594	5.7033	6.5007
animalid0_043.ome.tiff	24ce3043-8977-40b5-9b68-7d92eed38fa6	Detection		Cells: marker-	PRNr	Polygon	9.3364	4.963	6.4192
animalid0_043.ome.tiff	1831b9ee-a14a-431d-af3f-c077ca6f4ff8	Detection		Cells: marker-	PRNr	Polygon	9.1165	5.5514	6.4084
animalid0_043.ome.tiff	a6a32566-6e35-40e6-a048-fe0465ca236a	Detection		Cells: marker-	PRNr	Polygon	9.3919	4.8143	6.455
animalid0_043.ome.tiff	ef64dc97-99f9-4b61-92e1-0ace4fdf68a8	Detection		Cells: marker-	PRNr	Polygon	9.198	5.3346	6.2633
animalid0_043.ome.tiff	acae8a47-8513-4e93-bc6a-c2cac887156c	Detection		Cells: marker-	PRNr	Polygon	9.2372	5.2287	6.3742
animalid0_043.ome.tiff	9062dd94-7d5a-4de0-95b9-395704e255a6	Detection		Cells: marker+	PRNr	Polygon	9.1107	5.5681	6.2713
animalid0_043.ome.tiff	fe13f5cc-c5ab-44ed-81be-de750edf1bfe	Detection		Cells: marker-	PRNr	Polygon	9.2995	5.0618	6.4108
animalid0_043.ome.tiff	989c5f0b-9050-4333-a672-445298e7ca57	Detection		Cells: marker-	PRNr	Polygon	9.1422	5.4852	6.1238
animalid0_043.ome.tiff	50701c81-fc91-46f2-bbe0-dee96846bafe	Detection		Cells: marker-	PRNr	Polygon	9.0881	5.6277	6.3649
animalid0_043.ome.tiff	29f3cdeb-5284-46b0-a34a-54768e2297ba	Detection		Cells: marker-	PRNr	Polygon	9.1283	5.5165	6.7558
animalid0_043.ome.tiff	a8d84a0f-3407-49eb-bc64-a904007d048b	Detection		Cells: marker-	PRNr	Polygon	9.142	5.482	6.5201
animalid0_043.ome.tiff	2962930f-ee38-48dd-bae8-a809862dafe4	Detection		Cells: marker-	PRNr	Polygon	9.2642	5.1529	6.7639
animalid0_043.ome.tiff	c44709ee-f08c-4a1b-a337-2ef32abeebea	Detection		Cells: marker-	PRNr	Polygon	9.1281	5.5213	6.3018
animalid0_043.ome.tiff	f33562f4-257d-49f4-9c92-de41c19205b9	Detection		Cells: marker-	PRNr	Polygon	9.1213	5.5403	6.2279
animalid0_043.ome.tiff	c2887bd7-4e9f-4133-84e1-842100be2ef4	Detection		Cells: marker-	PRNr	Polygon	9.0878	5.6309	6.1005
animalid0_043.ome.tiff	ba11a607-f303-4017-ae51-fbf2bd140ce9	Detection		Cells: marker-	PRNr	Polygon	9.3443	4.9392	6.7286
animalid0_043.ome.tiff	e7acca17-b606-4c8e-b747-d2d9594ed411	Detection		Cells: marker-	PRNr	Polygon	9.3497	4.9253	6.6427
animalid0_043.ome.tiff	85b51207-2183-4cb1-b04a-fe407146dd76	Detection		Cells: marker-	PRNr	Polygon	9.2237	5.2622	6.6658
animalid0_043.ome.tiff	cadecd76-7f1d-44cc-9bf0-30d37a173ff5	Detection		Cells: marker-	PRNr	Polygon	9.4015	4.7857	6.7522
animalid0_043.ome.tiff	570bca62-e14d-4084-9983-f526c459cf02	Detection		Cells: marker-	PRNr	Polygon	9.0899	5.6218	6.4791
animalid0_043.ome.tiff	fee736ed-4095-4158-9b62-0e2fea81188e	Detection		Cells: marker-	PRNr	Polygon	9.348	4.9273	6.9171
animalid0_043.ome.tiff	9406450d-0ef7-4d98-b9a5-fc45485a97e9	Detection		Cells: marker-	PRNr	Polygon	9.1352	5.5042	6.1006
animalid0_043.ome.tiff	2985eff7-0f81-4c83-91ff-d4d8b0d24ce4	Detection		Cells: marker+	PRNr	Polygon	9.2991	5.0648	6.2139
animalid0_043.ome.tiff	c3ce78d0-5580-4323-b4e4-669b29211f3a	Detection		Cells: marker-	PRNr	Polygon	9.3204	5.0027	6.7604
animalid0_043.ome.tiff	f45c253c-d239-451a-9824-ff4c2d499da1	Detection		Cells: marker-	PRNr	Polygon	9.0505	5.7251	6.6992
animalid0_043.ome.tiff	9cf88e89-0907-4796-96de-3e7a6b063b1c	Detection		Cells: marker-	PRNr	Polygon	9.2444	5.2086	6.473
animalid0_043.ome.tiff	f72c7398-9662-4468-aad0-a593f878ee8c	Detection		Cells: marker-	PRNr	Polygon	9.4417	4.6776	6.839
animalid0_043.ome.tiff	ea5df5be-e70c-41b6-aa6d-502b413db178	Detection		Cells: marker-	PRNr	Polygon	9.3872	4.8245	6.7
animalid0_043.ome.tiff	29cb2ea3-9f28-4a9b-879e-26c564496d55	Detection		Cells: marker-	PRNr	Polygon	9.0513	5.7243	6.5707
animalid0_043.ome.tiff	a676d9e3-2f06-4f6d-a7be-753ea723f7f8	Detection		Cells: marker-	PRNr	Polygon	9.1365	5.4985	6.3307
animalid0_043.ome.tiff	9aca0145-2fa2-493d-8c9f-ced0b83b6f40	Detection		Cells: marker-	PRNr	Polygon	9.419	4.7378	6.8901
animalid0_043.ome.tiff	a3db711d-7d9e-41d0-aef1-25e97135efa9	Detection		Cells: marker-	PRNr	Polygon	9.365	4.8799	7.1381
animalid0_043.ome.tiff	44fd1419-db8c-4334-a45d-f2c51e227202	Detection		Cells: marker-	PRNr	Polygon	9.1415	5.4864	6.1958
animalid0_043.ome.tiff	941280c5-cc62-4ad0-87ae-61f63d4884a7	Detection		Cells: marker-	PRNr	Polygon	9.1353	5.5018	6.3196
animalid0_043.ome.tiff	a1a6bd2c-7247-4e26-8c47-085f29cc8319	Detection		Cells: marker-	PRNr	Polygon	9.2108	5.2996	6.3727
animalid0_043.ome.tiff	20939def-a082-4979-891d-6358b45e46f7	Detection		Cells: marker+	PRNr	Polygon	9.3053	5.0482	6.2199
animalid0_043.ome.tiff	4185584a-6b0c-40c1-999b-a7ea8e8fe46b	Detection		Cells: marker-	PRNr	Polygon	9.3984	4.7968	6.4463
animalid0_043.ome.tiff	3ca6fc18-15d0-47ec-be34-5f93b901ab41	Detection		Cells: marker-	PRNr	Polygon	9.1114	5.5658	6.3193
animalid0_043.ome.tiff	0c1f3ff7-af27-4ec7-a8a4-4141160e0b5b	Detection		Cells: marker-	PRNr	Polygon	9.0786	5.65	6.7077
animalid0_043.ome.tiff	5120eb30-7c0c-443c-b3de-3f76f758fbc7	Detection		Cells: marker-	PRNr	Polygon	9.0907	5.6199	6.4576
animalid0_043.ome.tiff	18e7451c-3a6e-4103-a052-c55a52a13458	Detection		Cells: marker-	PRNr	Polygon	9.2185	5.2751	6.7743
animalid0_043.ome.tiff	b7bab44a-1b70-4030-9191-f57d036c614a	Detection		Cells: marker-	PRNr	Polygon	9.1293	5.5181	6.2879
animalid0_043.ome.tiff	867bcce1-5c58-4034-9532-4209eb0b7638	Detection		Cells: marker-	PRNr	Polygon	9.2588	5.169	6.588
animalid0_043.ome.tiff	f51d4559-c302-4d47-b409-97154f258c3a	Detection		Cells: marker-	PRNr	Polygon	9.387	4.825	6.7082
animalid0_043.ome.tiff	f05ff890-f6bc-4542-a00c-9d4a972c2398	Detection		Cells: marker-	PRNr	Polygon	9.0796	5.6493	6.4838
animalid0_043.ome.tiff	e6823482-74c2-4857-80c1-c7d19f186d6d	Detection		Cells: marker-	PRNr	Polygon	9.1922	5.3503	6.2402
animalid0_043.ome.tiff	55eec2af-c4e1-451f-991e-cb082a0744ab	Detection		Cells: marker-	PRNr	Polygon	9.0877	5.6288	6.3749
animalid0_043.ome.tiff	25537f71-50ea-467b-86cc-436ce65793bd	Detection		Cells: marker-	PRNr	Polygon	9.0424	5.7487	6.4928
animalid0_043.ome.tiff	de05e35f-3db7-4322-953c-06ce5a8201ef	Detection		Cells: marker-	PRNr	Polygon	9.0589	5.7028	6.6684
animalid0_043.ome.tiff	b7003b68-0ff1-4a68-97c7-f513bc9e9c9c	Detection		Cells: marker-	PRNr	Polygon	9.339	4.951	6.959
animalid0_043.ome.tiff	cc2adc87-a238-470a-b4d5-abee86ec66a4	Detection		Cells: marker-	PRNr	Polygon	9.3507	4.9226	6.6532
animalid0_043.ome.tiff	343c5f7e-6311-4fda-a5e1-9861d05f0f93	Detection		Cells: marker-	PRNr	Polygon	9.1382	5.4943	6.2792
animalid0_043.ome.tiff	3d91be0c-3139-49eb-a7ca-c3fbe994bfaf	Detection		Cells: marker-	PRNr	Polygon	9.0501	5.7264	6.6761
animalid0_043.ome.tiff	3f191d1d-6f86-4415-9cea-992dee164fe3	Detection		Cells: marker-	CS	Polygon	9.139	5.4959	5.8982
animalid0_043.ome.tiff	e22997de-2d38-4434-8f71-9c3f6763b108	Detection		Cells: marker-	CS	Polygon	9.2382	5.2293	6.0269
animalid0_043.ome.tiff	987adb19-b8f6-4f2e-8c18-78294dc8146c	Detection		Cells: marker-	CS	Polygon	9.1218	5.5414	5.9633
animalid0_043.ome.tiff	0737ebb6-fb6c-468a-8a22-18f59ed3ecf3	Detection		Cells: marker-	CS	Polygon	9.3684	4.8812	6.0187
animalid0_043.ome.tiff	e1b34472-57d0-4179-8dc4-d4920a505996	Detection		Cells: marker-	CS	Polygon	9.3817	4.8462	5.9562
animalid0_043.ome.tiff	dcd6ebdd-2649-4ea7-ba50-f1341129c206	Detection		Cells: marker-	CS	Polygon	9.167	5.4224	5.7319
animalid0_043.ome.tiff	b6b4a5ac-6739-4b2b-a4e2-04fc5cc706a8	Detection		Cells: marker-	CS	Polygon	9.2278	5.2601	5.705
animalid0_043.ome.tiff	8d2f4f67-202d-4b9d-9c43-268b1e5cd28f	Detection		Cells: marker-	CS	Polygon	9.2313	5.249	5.8862
animalid0_043.ome.tiff	d7e5429f-798e-4140-9b00-966416cbb56d	Detection		Cells: marker-	CS	Polygon	9.2937	5.082	5.9167
animalid0_043.ome.tiff	36ceb0fa-24d0-4b4f-8bb4-cb1e6c8954a8	Detection		Cells: marker-	CS	Polygon	9.2023	5.3278	5.7599
animalid0_043.ome.tiff	5d3c6af5-a7eb-4244-9288-86fcc620b16d	Detection		Cells: marker-	CS	Polygon	9.3677	4.8829	6.0502
animalid0_043.ome.tiff	fe7ca802-cfb1-47ec-9585-1a40bc3870f0	Detection		Cells: marker-	CS	Polygon	9.3755	4.8622	6.0325
animalid0_043.ome.tiff	bcc3d354-6fb8-48a0-b272-35b5802accde	Detection		Cells: marker-	CS	Polygon	9.3628	4.8965	5.9688
animalid0_043.ome.tiff	a2b8a82d-7be5-428f-b83e-166ddbc1ec80	Detection		Cells: marker-	CS	Polygon	9.135	5.5059	5.9763
animalid0_043.ome.tiff	1207a833-5178-48a9-85b6-3f2a400e0929	Detection		Cells: marker-	CS	Polygon	9.1859	5.3698	5.9543
animalid0_043.ome.tiff	5532f586-bba2-4416-a86d-2cff2d408dbb	Detection		Cells: marker-	CS	Polygon	9.303	5.059	5.7154
animalid0_043.ome.tiff	23374c2f-3255-4f27-920e-ee8f91493abe	Detection		Cells: marker-	CS	Polygon	9.1563	5.4496	5.8875
animalid0_043.ome.tiff	01046afc-0223-41ea-b06a-43d1f6cd1365	Detection		Cells: marker-	CS	Polygon	9.2126	5.2997	5.8208
animalid0_043.ome.tiff	8096ab75-94c9-4b07-bb65-3c651cd0a6bf	Detection		Cells: marker-	CS	Polygon	9.3718	4.8733	5.8881
animalid0_043.ome.tiff	b1157f0e-584d-48ba-bdbe-cfe387ba9a43	Detection		Cells: marker-	CS	Polygon	9.1987	5.3375	5.7634
animalid0_043.ome.tiff	65814bce-5061-4bac-a9a7-338df580c758	Detection		Cells: marker-	CS	Polygon	9.3554	4.9158	6.0371
animalid0_043.ome.tiff	5fc31e96-a331-482a-a081-9cb0684c0ef9	Detection		Cells: marker-	CS	Polygon	9.1142	5.5628	5.8211
animalid0_043.ome.tiff	1fc11618-5287-4384-9f46-fee3969920ab	Detection		Cells: marker-	CS	Polygon	9.3586	4.9074	6.0146
animalid0_043.ome.tiff	00d6f6c3-9cbf-45cc-9ff1-36e2d2304cf6	Detection		Cells: marker-	CS	Polygon	9.138	5.4981	5.9455
animalid0_043.ome.tiff	cbb17ec6-a75a-4e68-93b1-ee589b1dcf4e	Detection		Cells: marker-	CS	Polygon	9.1116	5.5686	5.963
