Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cells: marker+ Count	Cells: marker- Count	ID	Side	Parent ID	Num Detections	Num Cells: marker+	Num Cells: marker-	Area µm^2	Perimeter µm
animalid0_047.ome.tiff	c9b05ab5-237c-4860-80ff-179d44f69968	Annotation	RSPagl	Left: RSPagl	RSP	Polygon	4668.3	1437.2	0	0	894	0	254	3	0	3	155661.3	1884.2
animalid0_047.ome.tiff	91f8fcb3-e202-4ef9-95ab-c293c683fba6	Annotation	RSPagl1	Left: RSPagl1	RSPagl	Geometry	4717.8	1411.8	0	3	671	0	894	3	0	3	125003.2	1662.7
animalid0_047.ome.tiff	95a56007-2315-475a-add9-4b2f6cc1a301	Annotation	RSPagl2/3	Left: RSPagl2/3	RSPagl	Polygon	4466.8	1540.5	0	0	965	0	894	0	0	0	30658.1	937.79
animalid0_047.ome.tiff	d9556cbb-1e24-4d76-9160-bc09f222e696	Annotation	HPF	Left: HPF	CTXpl	Polygon	3368.5	3856.5	0	0	1089	0	695	9	1	8	5880534.6	14591.6
animalid0_047.ome.tiff	764728e6-1fe2-4ea3-96f4-8355d068a7a0	Annotation	RHP	Left: RHP	HPF	Geometry	3337.6	3836.5	0	0	822	0	1089	9	1	8	5610827	15642.5
animalid0_047.ome.tiff	05c2d180-52f7-461e-8008-cead30723c22	Annotation	ProS	Left: ProS	RHP	Polygon	3818	4834.5	0	0	484682470	0	822	0	0	0	621213.9	3627.2
animalid0_047.ome.tiff	97fd9d01-7725-41ab-bbfb-0412d4f258d0	Annotation	PRE	Left: PRE	RHP	Geometry	3960.5	4059.6	0	0	1084	0	822	0	0	0	203458.4	2068.4
animalid0_047.ome.tiff	3458df77-1b45-47a6-b4d6-9f855d054765	Annotation	PAR	Left: PAR	RHP	Geometry	4065.7	3123.7	0	0	843	0	822	0	0	0	565914.6	4557.6
animalid0_047.ome.tiff	d0c9bf6c-4368-492d-a413-2468e16c70fc	Annotation	HATA	Left: HATA	RHP	Polygon	4382.1	5237	0	0	589508447	0	822	0	0	0	145288.6	1813.4
animalid0_047.ome.tiff	9eaa85a0-ddca-4322-a754-8c518a37e0be	Annotation	ENT	Left: ENT	RHP	Geometry	2936.2	3744.3	0	0	909	0	822	7	0	7	3234436.2	9731.2
animalid0_047.ome.tiff	60c098d0-d37c-4983-8bbb-5c2c2901fced	Annotation	ENTl	Left: ENTl	ENT	Polygon	2721	4010	0	0	918	0	909	5	0	5	2479797.6	7627.4
animalid0_047.ome.tiff	a7a04a52-94d6-4ac5-898d-f8baf1ff17a5	Annotation	ENTl2	Left: ENTl2	ENTl	Geometry	2457	4120.3	0	2	20	0	918	2	0	2	582860	6124.7
animalid0_047.ome.tiff	fc5ef62b-1cf0-4551-b4fb-e71f5d420ba4	Annotation	ENTl6a	Left: ENTl6a	ENTl	Polygon	3078.1	3835.8	0	0	28	0	918	0	0	0	561835.4	5689.7
animalid0_047.ome.tiff	59292061-2788-488e-ae68-ed3373e2a280	Annotation	ENTl3	Left: ENTl3	ENTl	Geometry	2686.2	4058	0	1	52	0	918	1	0	1	471584.6	6311.4
animalid0_047.ome.tiff	5cc4adb7-f539-4af9-8b44-c589a759365c	Annotation	ENTl1	Left: ENTl1	ENTl	Polygon	2249.3	4118.5	0	2	1121	0	918	2	0	2	284670.6	5276.5
animalid0_047.ome.tiff	d1ea7440-0c4d-4034-b538-10563c555ef1	Annotation	ENTl5	Left: ENTl5	ENTl	Polygon	2900.6	3975.6	0	0	139	0	918	0	0	0	578847.1	6256.6
animalid0_047.ome.tiff	af9e1630-6f74-4f14-a0c5-c160fd0cac99	Annotation	ENTm	Left: ENTm	ENT	Polygon	3643.1	2871.1	0	0	926	0	909	2	0	2	754638.6	3644.6
animalid0_047.ome.tiff	f81d5537-1e69-4e0b-866f-fbb984f3239b	Annotation	ENTm2	Left: ENTm2	ENTm	Geometry	3918.7	2456.3	0	0	543	0	926	0	0	0	13778.9	981.44
animalid0_047.ome.tiff	80a3f848-de77-49cc-8953-38d6ef138bfe	Annotation	ENTm3	Left: ENTm3	ENTm	Polygon	3803.4	2604.9	0	0	664	0	926	0	0	0	204900.8	2746.5
animalid0_047.ome.tiff	ff9be158-a1b3-4b51-b9c8-820009aaf36d	Annotation	ENTm5	Left: ENTm5	ENTm	Polygon	3626.7	2850.1	0	1	727	0	926	1	0	1	303152.7	3180.5
animalid0_047.ome.tiff	3e1e8f85-2188-472d-bdc2-0cdd1730b4fd	Annotation	ENTm6	Left: ENTm6	ENTm	Polygon	3507.1	3157.3	0	1	743	0	926	1	0	1	232806.2	2461.4
animalid0_047.ome.tiff	32e1660e-8185-434a-a2eb-ad5f9b776575	Annotation	APr	Left: APr	RHP	Polygon	4325.7	2480.5	1	1	484682508	0	822	2	1	1	220659.8	2425.6
animalid0_047.ome.tiff	05f5cd99-a687-407f-adb8-4a4a8afc9bab	Annotation	SUB	Left: SUB	RHP	Polygon	3485.7	4049.4	0	0	502	0	822	0	0	0	619855.4	3744.7
animalid0_047.ome.tiff	88fb8cfa-7e86-44ef-8ba4-b2525f051526	Annotation	HIP	Left: HIP	HPF	Geometry	4268.8	4565.7	0	0	1080	0	1089	0	0	0	195046.5	2294.4
animalid0_047.ome.tiff	5f6af257-d7d6-47b8-842f-22bcc849a190	Annotation	CA	Left: CA	HIP	Polygon	4119.6	5315.6	0	0	375	0	1080	0	0	0	2069	263.79
animalid0_047.ome.tiff	41925325-28d6-4d7c-91ec-c3bc0ef69cbc	Annotation	CA1	Left: CA1	CA	Polygon	4119.6	5315.6	0	0	382	0	375	0	0	0	2069	263.79
animalid0_047.ome.tiff	c2822163-8332-4f2c-b42b-ed0c7107d586	Annotation	DG	Left: DG	HIP	Geometry	4270.4	4557.6	0	0	726	0	1080	0	0	0	192977.5	2030.6
animalid0_047.ome.tiff	b5caed3f-e3bc-4a99-96a9-458e575f74be	Annotation	DG-mo	Left: DG-mo	DG	Geometry	4270.4	4557.6	0	0	10703	0	726	0	0	0	192977.5	2030.6
animalid0_047.ome.tiff	5cb939c1-ec8b-4be0-ac12-5ea862d66468	Annotation	OLF	Left: OLF	CTXpl	Polygon	3462.2	5659	0	0	698	0	695	23	2	21	1545946.6	5792.8
animalid0_047.ome.tiff	fad18018-60e9-40c2-8e4f-c1399342bb3c	Annotation	TR	Left: TR	OLF	Polygon	3189.6	5537.1	0	7	566	0	698	7	0	7	1021051.9	4301
animalid0_047.ome.tiff	4565adc8-6be3-42d0-b928-59dc5711c5e8	Annotation	COA	Left: COA	OLF	Polygon	3998.8	5904.2	0	0	631	0	698	16	2	14	519636.5	2778.1
animalid0_047.ome.tiff	694c5016-7571-40e9-a72f-d020b01f301f	Annotation	COAp	Left: COAp	COA	Polygon	3998.8	5904.2	0	0	647	0	631	16	2	14	519636.5	2778.1
animalid0_047.ome.tiff	94cce36d-79bc-4035-af7f-f10856bfeddc	Annotation	COApl	Left: COApl	COAp	Polygon	3741	5905.2	0	1	655	0	647	1	0	1	207798.6	2144.2
animalid0_047.ome.tiff	fb329f25-c2d2-4e93-8798-fe1e898876d1	Annotation	COApm	Left: COApm	COAp	Polygon	4170.6	5903.6	2	13	663	0	647	15	2	13	311837.9	2119.1
animalid0_047.ome.tiff	3a172434-b20c-4a67-8530-30f15dade6ab	Annotation	CTXsp	Left: CTXsp	CTX	Geometry	4215.8	5508.5	0	0	703	0	688	0	0	0	111249.2	2068.4
animalid0_047.ome.tiff	f550a1d7-fb0d-479c-860f-66a19611e237	Annotation	PA	Left: PA	CTXsp	Polygon	4223.9	5513.5	0	0	780	0	703	0	0	0	109883.7	1799.9
animalid0_047.ome.tiff	44f51693-d956-4874-b782-2657bfa8ffd0	Annotation	BS	Left: BS	grey	Geometry	5632.8	3305.2	0	0	343	0	8	375	4	371	7271645.2	19585.9
animalid0_047.ome.tiff	a942a27a-b275-47e5-979d-067b1f8d1e2e	Annotation	HB	Left: HB	BS	Geometry	5783.2	5091.7	0	0	1065	0	343	191	4	187	1210443.7	10803.3
animalid0_047.ome.tiff	ff516595-d6c6-495e-a306-fe5998a72c42	Annotation	P	Left: P	HB	Geometry	5783.2	5091.7	4	27	771	0	1065	191	4	187	1210443.7	10803.3
animalid0_047.ome.tiff	3f49febe-9bf4-455f-81a3-dfed7cd9c6f1	Annotation	P-sat	Left: P-sat	P	Geometry	5591	4676.2	0	0	1117	0	771	103	0	103	459641.9	4053.3
animalid0_047.ome.tiff	6c0e77ac-9525-40e9-8641-f880a23b0cf9	Annotation	PRNr	Left: PRNr	P-sat	Polygon	5488.9	4685.5	0	87	146	0	1117	87	0	87	386730.5	2471.2
animalid0_047.ome.tiff	52f097d5-2ba9-41f5-bd87-cbd0f05c195c	Annotation	CS	Left: CS	P-sat	Geometry	6132.4	4626.7	0	16	679	0	1117	16	0	16	72911.5	1582.1
animalid0_047.ome.tiff	c07a3a44-d7a9-4e38-aa68-a9bb0764c991	Annotation	P-mot	Left: P-mot	P	Polygon	5862.4	5377.2	0	0	987	0	771	57	0	57	470743	3119
animalid0_047.ome.tiff	a091f728-ac7f-4813-bc86-93f37d82b536	Annotation	PG	Left: PG	P-mot	Polygon	5862.4	5377.2	0	57	931	0	987	57	0	57	470743	3119
animalid0_047.ome.tiff	2383899b-4a39-455e-8338-a4c7ef2e1414	Annotation	MB	Left: MB	BS	Geometry	5602.8	2948.4	0	38	313	0	343	184	0	184	6061255.5	21152.1
animalid0_047.ome.tiff	ad4f7861-05f3-492d-a943-8d706638d22e	Annotation	MBmot	Left: MBmot	MB	Geometry	5867.7	3263.1	0	0	323	0	313	100	0	100	2063314.2	9217.7
animalid0_047.ome.tiff	ffe91990-70cf-481c-a6ec-c558b70ecddd	Annotation	PAG	Left: PAG	MBmot	Polygon	6124.7	3068.7	0	43	795	0	323	43	0	43	964222.3	4442.8
animalid0_047.ome.tiff	c4d29b54-2bbf-416c-945f-efc98505fa46	Annotation	SCm	Left: SCm	MBmot	Polygon	6059	2364.6	0	0	294	0	323	0	0	0	298860.7	3302.5
animalid0_047.ome.tiff	19d3d6fd-0914-4228-94dc-f0e7e022f90b	Annotation	SCdg	Left: SCdg	SCm	Polygon	5991.5	2331.7	0	0	26	0	294	0	0	0	155593.2	2567.8
animalid0_047.ome.tiff	5540020f-bde7-4596-a43d-ab6f0512a882	Annotation	SCdw	Left: SCdw	SCm	Polygon	6131.7	2400.3	0	0	42	0	294	0	0	0	143288.7	2786.2
animalid0_047.ome.tiff	0053bd54-d771-4fd0-b2b5-85b16deaeaf4	Annotation	IV	Left: IV	MBmot	Polygon	6184.1	3820.7	0	2	115	0	323	2	0	2	15032.2	467.81
animalid0_047.ome.tiff	12ff4ed2-df69-4deb-a2d0-57a416d63310	Annotation	SNr	Left: SNr	MBmot	Geometry	4956.8	4798.9	0	0	381	0	323	0	0	0	352.4	214.08
animalid0_047.ome.tiff	84ae93ac-7b21-463b-bbb3-9b0523eb0b4f	Annotation	MRN	Left: MRN	MBmot	Geometry	5462.9	3831.9	0	47	128	0	323	47	0	47	770598.8	5151.3
animalid0_047.ome.tiff	373d03b6-2960-48a0-aaba-2cdf8f9bcb71	Annotation	Pa4	Left: Pa4	MBmot	Polygon	6071.5	3905.4	0	9	606826663	0	323	9	0	9	14062.7	450.42
animalid0_047.ome.tiff	906a0485-849a-43ce-b054-d0fc937282f9	Annotation	MBsen	Left: MBsen	MB	Geometry	5449.3	2151	0	0	339	0	313	9	0	9	2207550	8390.8
animalid0_047.ome.tiff	cdb09868-ae91-4fc7-9f30-ca1484cb5434	Annotation	IC	Left: IC	MBsen	Polygon	5483.8	2084.2	0	0	4	0	339	9	0	9	2115687.6	6751.4
animalid0_047.ome.tiff	52b8a98d-0236-46e1-836e-90c400ecda7d	Annotation	ICc	Left: ICc	IC	Geometry	5619.2	1737.5	0	0	811	0	4	0	0	0	209283.9	3611.8
animalid0_047.ome.tiff	aab64c39-3751-4f6b-bace-0aff16bf9c09	Annotation	ICd	Left: ICd	IC	Geometry	5813.9	1936.9	0	7	820	0	4	7	0	7	883706.7	5665.6
animalid0_047.ome.tiff	bd0dbc1a-7a34-4ee7-8011-d5f8df7a45fa	Annotation	ICe	Left: ICe	IC	Polygon	5170.9	2282.5	0	2	828	0	4	2	0	2	1022669.1	6385.7
animalid0_047.ome.tiff	378fe22e-3721-4850-9982-e26c1af60b1a	Annotation	SAG	Left: SAG	MBsen	Polygon	4702.3	3695.4	0	0	271	0	339	0	0	0	70108.7	999.25
animalid0_047.ome.tiff	db710750-2690-42da-97b9-259ca4f8eb7b	Annotation	PBG	Left: PBG	MBsen	Polygon	4502.4	3663.5	0	0	874	0	339	0	0	0	21753.7	640.16
animalid0_047.ome.tiff	2ce4612b-5014-4fdb-9dea-1b34fcba6a63	Annotation	MBsta	Left: MBsta	MB	Geometry	5668	4299.5	0	0	348	0	313	36	0	36	449526.1	5922.1
animalid0_047.ome.tiff	5c57f335-b7f4-4751-956e-9e09b2b3eae5	Annotation	PPN	Left: PPN	MBsta	Polygon	5064.7	4096.1	0	12	1052	0	348	12	0	12	229445.3	2023.2
animalid0_047.ome.tiff	525f26a5-b3f3-4221-ae5a-01144d27bacd	Annotation	RAmb	Left: RAmb	MBsta	Geometry	6296.9	4511.7	0	0	165	0	348	24	0	24	220080.8	3898.8
animalid0_047.ome.tiff	cc0fcf02-a315-4c05-9b47-1ae7100b26e3	Annotation	CLI	Left: CLI	RAmb	Polygon	6263.6	4154.8	0	6	591	0	165	6	0	6	14856.1	521.07
animalid0_047.ome.tiff	fe62b395-e94e-411d-8b43-225760d54713	Annotation	IPN	Left: IPN	RAmb	Geometry	6249.9	4941.8	0	2	100	0	165	14	0	14	139277.1	2040.4
animalid0_047.ome.tiff	ba0a1d5a-bddf-40db-960e-e74e9c7df332	Annotation	IPI	Left: IPI	IPN	Polygon	6218	4992.2	0	1	607344850	0	100	1	0	1	18314.2	705.41
animalid0_047.ome.tiff	4f9baced-60c4-4df4-9131-f8c26f8c3cb0	Annotation	IPDL	Left: IPDL	IPN	Polygon	6150.1	4858	0	2	607344858	0	100	2	0	2	10530.9	426.76
animalid0_047.ome.tiff	a7947163-0d7e-466a-9932-956ba36f77a8	Annotation	IPC	Left: IPC	IPN	Polygon	6354.1	5016.1	0	2	607344838	0	100	2	0	2	41625.4	877.27
animalid0_047.ome.tiff	f00dfb42-7a4f-42ce-bd5b-73850cce9a88	Annotation	IPA	Left: IPA	IPN	Geometry	6286.8	4740.6	0	0	607344842	0	100	0	0	0	4606.6	415.65
animalid0_047.ome.tiff	a41f0156-372c-4807-9541-421cc18aa323	Annotation	IPL	Left: IPL	IPN	Polygon	6131.8	5027.3	0	7	607344846	0	100	7	0	7	29746.8	807.75
animalid0_047.ome.tiff	548dfe0a-3a85-444c-9775-13ad2258c762	Annotation	DR	Left: DR	RAmb	Polygon	6403.9	3683.6	0	4	872	0	165	4	0	4	65903.1	1337.2
animalid0_047.ome.tiff	366a558a-d297-4a28-87b0-95c182f1748a	Annotation	VS	Left: VS	root	Polygon	6465.3	3051.2	0	0	73	0	997	0	0	0	71669.2	1364.9
animalid0_047.ome.tiff	4e60bff4-7371-40e3-9911-359d956a1b1b	Annotation	AQ	Left: AQ	VS	Polygon	6465.3	3051.2	0	0	140	0	73	0	0	0	71669.2	1364.9
animalid0_047.ome.tiff	e586ed09-6e8b-4c10-b117-e0f891ecaaca	Annotation	fiber tracts	Left: fiber tracts	root	Geometry	5079.8	4316.9	0	0	1009	0	997	44	0	44	750338.2	18151.9
animalid0_047.ome.tiff	b40bd379-9920-4121-bd14-bb283daefcf6	Annotation	cbf	Left: cbf	fiber tracts	Geometry	5504.2	4991.6	0	0	960	0	1009	21	0	21	114038.1	2614.4
animalid0_047.ome.tiff	2c445172-3f97-4c73-9354-54f2496f54b1	Annotation	cbp	Left: cbp	cbf	Geometry	5504.2	4991.6	0	0	752	0	960	21	0	21	114038.1	2614.4
animalid0_047.ome.tiff	76b760b7-c735-42cd-946d-081857bb4797	Annotation	scp	Left: scp	cbp	Geometry	6260.9	4338.4	0	0	326	0	752	18	0	18	44587.7	1075.1
animalid0_047.ome.tiff	8ebe6479-629c-4b44-a5c7-1102b7e6cd42	Annotation	dscp	Left: dscp	scp	Polygon	6271.7	4341.3	0	18	812	0	326	18	0	18	43593.6	842.21
animalid0_047.ome.tiff	30f6069a-4604-46eb-b7fb-c6c898895185	Annotation	mcp	Left: mcp	cbp	Geometry	5018.4	5411	0	3	78	0	752	3	0	3	69450.4	1539.3
animalid0_047.ome.tiff	eaa2d46a-84bb-4d66-8c5a-20b7757ca439	Annotation	cm	Left: cm	fiber tracts	Geometry	5432.1	3637	0	0	967	0	1009	7	0	7	273430.4	6678.4
animalid0_047.ome.tiff	4cea0700-cb55-42cd-a264-0d3293c0c51a	Annotation	drt	Left: drt	cm	Polygon	5640.3	5050.5	0	0	792	0	967	4	0	4	117601.6	1944.8
animalid0_047.ome.tiff	bcaf877d-c760-4db2-967b-7a84b4ab948b	Annotation	cett	Left: cett	drt	Polygon	5640.3	5050.5	0	0	932	0	792	4	0	4	117601.6	1944.8
animalid0_047.ome.tiff	bb59f6ae-32f3-4c49-b7cb-aaf2b6415904	Annotation	ml	Left: ml	cett	Polygon	5640.3	5050.5	0	4	697	0	932	4	0	4	117601.6	1944.8
animalid0_047.ome.tiff	a7d313ce-9bfe-4ba2-bddd-122782b26dae	Annotation	IIIn	Left: IIIn	cm	Polygon	6244.2	3975.6	0	0	832	0	967	3	0	3	15636.8	577.78
animalid0_047.ome.tiff	7ea9f771-9c13-4ed8-bb49-f74c11d07857	Annotation	mlf	Left: mlf	IIIn	Polygon	6244.2	3975.6	0	3	62	0	832	3	0	3	15636.8	577.78
animalid0_047.ome.tiff	2a84c833-c945-43e3-8505-6fa04631d8ca	Annotation	VIIIn	Left: VIIIn	cm	Geometry	5166.9	2413.4	0	0	933	0	967	0	0	0	140192	4155.8
animalid0_047.ome.tiff	c522c117-3caa-4075-acea-a749497e9b2b	Annotation	cVIIIn	Left: cVIIIn	VIIIn	Geometry	5166.9	2413.4	0	0	948	0	933	0	0	0	140192	4155.8
animalid0_047.ome.tiff	f7d8e77c-b17b-41e9-8da9-2d1f1a975a00	Annotation	cic	Left: cic	cVIIIn	Polygon	6491.7	1982.9	0	0	633	0	948	0	0	0	34681	789.26
animalid0_047.ome.tiff	efc70190-b70a-464f-a2e5-6415a7b0e9cb	Annotation	bic	Left: bic	cVIIIn	Polygon	4730.6	2555.3	0	0	482	0	948	0	0	0	105459.6	3365.9
animalid0_047.ome.tiff	443a7f86-4335-4b7f-8f0a-b87e230c2dec	Annotation	lfbs	Left: lfbs	fiber tracts	Geometry	4529.6	4854.4	0	0	983	0	1009	0	0	0	176285.1	6440.5
animalid0_047.ome.tiff	98a3511f-f187-4d61-9b14-0ccf63ff3a0b	Annotation	cc	Left: cc	lfbs	Polygon	3298.1	4471.9	0	0	776	0	983	0	0	0	61318.7	4562.5
animalid0_047.ome.tiff	c442e73f-ab69-4e24-b5fc-3196af2e1416	Annotation	fa	Left: fa	cc	Polygon	3298.1	4471.9	0	0	956	0	776	0	0	0	61318.7	4562.5
animalid0_047.ome.tiff	3b4a1654-bd91-45de-b3d3-0ae82bcdb9ef	Annotation	ec	Left: ec	fa	Polygon	3298.1	4471.9	0	0	579	0	956	0	0	0	61318.7	4562.5
animalid0_047.ome.tiff	9200a1ce-0e38-4a86-9529-94dc95771785	Annotation	cst	Left: cst	lfbs	Polygon	5186.5	5058.4	0	0	784	0	983	0	0	0	114966.4	1878
animalid0_047.ome.tiff	7aba92b7-73d5-4f5d-985c-b57349f1c664	Annotation	cpd	Left: cpd	cst	Polygon	5180.8	5056.6	0	0	924	0	784	0	0	0	113315.9	1900.2
animalid0_047.ome.tiff	ae80577a-f9f6-40dc-b05f-74664237c1ad	Annotation	mfbs	Left: mfbs	fiber tracts	Geometry	3730.3	4340.1	0	0	991	0	1009	3	0	3	68532.9	5530.9
animalid0_047.ome.tiff	b356a73a-cf49-4851-a7a7-97612f0e5637	Annotation	mfbc	Left: mfbc	mfbs	Polygon	3327.1	4367.4	0	0	768	0	991	0	0	0	58638.4	4995.2
animalid0_047.ome.tiff	0f1a79cb-efda-4f74-a24f-d0c25ba2e7f1	Annotation	fxs	Left: fxs	mfbc	Polygon	3327.1	4367.4	0	0	1099	0	768	0	0	0	58638.4	4995.2
animalid0_047.ome.tiff	a37910bf-ae55-4bbc-8f39-e82ecfc8d0d3	Annotation	alv	Left: alv	fxs	Polygon	3327.1	4367.4	0	0	466	0	1099	0	0	0	58638.4	4995.2
animalid0_047.ome.tiff	8da45096-f6e0-4b18-8f35-3a5b1bf26de9	Annotation	mfsbshy	Left: mfsbshy	mfbs	Polygon	6120.3	4177.9	0	0	824	0	991	3	0	3	9894.4	535.63
animalid0_047.ome.tiff	55fba9ee-f9da-4784-86f0-6ec4d27b2c98	Annotation	mfbsma	Left: mfbsma	mfsbshy	Polygon	6120.3	4177.9	0	0	46	0	824	3	0	3	9894.4	535.63
animalid0_047.ome.tiff	c24ffc7d-c268-4951-a6a2-7a615b9111e5	Annotation	mtg	Left: mtg	mfbsma	Polygon	6120.3	4177.9	0	3	681	0	46	3	0	3	9894.4	535.63
animalid0_047.ome.tiff	ec1c1f2e-e962-46d7-ac69-f3b5e47635c8	Annotation	eps	Left: eps	fiber tracts	Geometry	5458.5	4423.7	0	0	1000	0	1009	13	0	13	118067.2	2043.1
animalid0_047.ome.tiff	6eedf6ee-2cc9-4431-9113-b614c1ea00ee	Annotation	rust	Left: rust	eps	Polygon	5035.7	4561.2	0	7	863	0	1000	7	0	7	61242	935.97
animalid0_047.ome.tiff	d002f99c-288b-4353-9f06-472e73566da3	Annotation	tsp	Left: tsp	eps	Polygon	5914.2	4275.6	0	0	877	0	1000	6	0	6	56825.2	1107.1
animalid0_047.ome.tiff	08951e5a-5291-40b7-9704-2feeac1c437a	Annotation	tspc	Left: tspc	tsp	Polygon	5914.2	4275.6	0	6	1043	0	877	6	0	6	56825.2	1107.1
animalid0_048.ome.tiff	6086c39a-a680-4dcc-a27e-4cf8ee3044d2	Annotation	Root		Root object (Image)	Geometry	5327	4005.4	0	0				641	1	640	30820180.4	40326.7
animalid0_048.ome.tiff	2700f72a-c140-431e-ae0e-433755eba5cb	Annotation	root	Right: root	Root	Geometry	7411.9	4247.5	1	15	997	0		381	1	380	14860360.3	20736.9
animalid0_048.ome.tiff	450a9323-864d-43cc-9808-72ee38233cee	Annotation	grey	Right: grey	root	Geometry	7471	4177.5	0	0	8	0	997	313	0	313	13541354.5	34894.4
animalid0_048.ome.tiff	93a26212-b10b-4f5b-80eb-1653956c15ca	Annotation	CH	Right: CH	grey	Geometry	8552.1	4534.2	0	0	567	0	8	0	0	0	7027235.6	16109.6
animalid0_048.ome.tiff	4052a3e1-9d4e-494c-b074-e3c41bb6f319	Annotation	CTX	Right: CTX	CH	Geometry	8552.1	4534.2	0	0	688	0	567	0	0	0	7027235.6	16109.6
animalid0_048.ome.tiff	255d364e-8ab2-4d85-b420-b6e78d812735	Annotation	CTXpl	Right: CTXpl	CTX	Geometry	8562.3	4512.9	0	0	695	0	688	0	0	0	6904228.6	17299.3
animalid0_048.ome.tiff	70f86df3-9fe4-449a-891d-81e812f5de0c	Annotation	Isocortex	Right: Isocortex	CTXpl	Geometry	8610.1	3245.2	0	0	315	0	695	0	0	0	1396565.9	6968.2
animalid0_048.ome.tiff	d0f827f2-f489-429e-8132-d79901450020	Annotation	PERI	Right: PERI	Isocortex	Geometry	9786.4	4248.5	0	0	922	0	315	0	0	0	15099.6	706.21
animalid0_048.ome.tiff	370d47b5-0f1c-42dc-9f26-6db623c27e46	Annotation	PERI1	Right: PERI1	PERI	Geometry	9786.4	4248.5	0	0	540	0	922	0	0	0	15099.6	706.21
animalid0_048.ome.tiff	3738ea72-11f9-41c3-a70e-b144164ada1b	Annotation	VIS	Right: VIS	Isocortex	Geometry	8781.2	3307.2	0	0	669	0	315	0	0	0	1142863.4	6964.3
animalid0_048.ome.tiff	d4d48341-3063-4646-b18f-5d7118455d98	Annotation	VISpor	Right: VISpor	VIS	Geometry	9389.3	3732.5	0	0	312782628	0	669	0	0	0	417371.9	3163.5
animalid0_048.ome.tiff	ba4aa71c-fa94-4bd3-9288-11fdd6d524c4	Annotation	VISpor2/3	Right: VISpor2/3	VISpor	Polygon	9412.1	3745.2	0	0	312782636	0	312782628	0	0	0	184429.7	2370.5
animalid0_048.ome.tiff	7e306132-f99c-4f6d-a125-77631d265bd5	Annotation	VISpor1	Right: VISpor1	VISpor	Polygon	9576.2	3738	0	0	312782632	0	312782628	0	0	0	119742	2534.9
animalid0_048.ome.tiff	b21662a2-5a35-4974-917b-db317b6d36e0	Annotation	VISpor5	Right: VISpor5	VISpor	Geometry	9154.4	3705.9	0	0	312782644	0	312782628	0	0	0	113200.2	1954.4
animalid0_048.ome.tiff	130cdb7d-25f9-4e5e-9580-e65bc7b19eed	Annotation	VISp	Right: VISp	VIS	Geometry	8236.8	2825.8	0	0	385	0	669	0	0	0	303206.2	2937.7
animalid0_048.ome.tiff	e885fdfd-b9e6-49b3-8574-ab26ca1a5d49	Annotation	VISp5	Right: VISp5	VISp	Geometry	8178.6	3042.8	0	0	778	0	385	0	0	0	121.42	91.71
animalid0_048.ome.tiff	e5578535-cc31-45d9-b391-4a24a03ec3fb	Annotation	VISp2/3	Right: VISp2/3	VISp	Geometry	8250.7	2876.6	0	0	821	0	385	0	0	0	129794.3	2086.8
animalid0_048.ome.tiff	df22137d-bfed-4d3d-b505-ddbdb4cc8f16	Annotation	VISp1	Right: VISp1	VISp	Geometry	8227.6	2744.9	0	0	593	0	385	0	0	0	143298.9	2817.3
animalid0_048.ome.tiff	85fd5629-1194-4701-83d6-2b97f69f8d2c	Annotation	VISp4	Right: VISp4	VISp	Geometry	8221.2	2991.5	0	0	721	0	385	0	0	0	29991.6	943.2
animalid0_048.ome.tiff	7daed7a6-87c8-46fc-8b2a-eee48f19b3a9	Annotation	VISpl	Right: VISpl	VIS	Geometry	8571	3232.6	0	0	425	0	669	0	0	0	422285.3	3525.5
animalid0_048.ome.tiff	0008cfb4-a20e-4939-bb7f-87d4a07246c3	Annotation	VISpl2/3	Right: VISpl2/3	VISpl	Geometry	8812.1	3204.2	0	0	269	0	425	0	0	0	75654.4	1835.8
animalid0_048.ome.tiff	d1d9f32e-b87a-4480-a103-4c0df017ff38	Annotation	VISpl4	Right: VISpl4	VISpl	Geometry	8552.9	3171.1	0	0	869	0	425	0	0	0	39322.7	2334.4
animalid0_048.ome.tiff	9e9f9cae-1e4d-4893-a037-db77f9c96d6a	Annotation	VISpl6a	Right: VISpl6a	VISpl	Polygon	8489.2	3384.5	0	0	377	0	425	0	0	0	9822.1	878.44
animalid0_048.ome.tiff	393be6e7-484a-4bad-a7d1-580553f30d63	Annotation	VISpl5	Right: VISpl5	VISpl	Geometry	8425.8	3256.4	0	0	902	0	425	0	0	0	250982	2779.7
animalid0_048.ome.tiff	ff979941-53eb-40cf-8625-a9c038166948	Annotation	VISpl1	Right: VISpl1	VISpl	Geometry	8995.1	3169.7	0	0	750	0	425	0	0	0	46504.1	1196.4
animalid0_048.ome.tiff	50822949-3b79-476a-87fe-8ac1777cdd20	Annotation	RSP	Right: RSP	Isocortex	Geometry	7716.4	2884.8	0	0	254	0	315	0	0	0	238602.8	2800.5
animalid0_048.ome.tiff	d99f2865-7cfd-42cb-af69-25834d9af05c	Annotation	RSPd	Right: RSPd	RSP	Geometry	7686.5	3032.7	0	0	879	0	254	0	0	0	91600.8	1772.9
